InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsPromotion,Sex,Region
230949,50784.0,Tough,9,06/06/2023 05:27,49.55,40602,Canada,No,Female,East
795233,69398.0,Watch,4,02/03/2024 15:42,49.67,41676,Germany,No,Female,South
581715,51147.0,Represent,14,16/06/2023 09:28,10.81,55240,Canada,Yes,Male,North
187819,22932.0,None,20,24/09/2023 14:46,49.82,29459,Canada,Yes,Female,South
45078,80797.0,Message,6,05/08/2023 16:17,21.36,65718,Germany,No,Male,South
852923,99086.0,Choose,13,31/03/2023 08:54,17.37,50612,United Kingdom,Yes,Male,East
871168,98347.0,Relate,18,02/07/2023 07:34,18.16,66941,United Kingdom,Yes,Female,West
547941,83951.0,Bill,6,06/03/2024 04:07,38.47,68977,Canada,Yes,Female,West
490430,20071.0,Wish,13,19/02/2024 06:19,39.74,93830,Australia,Yes,Female,South
323198,44463.0,Lot,17,18/07/2023 19:05,6.44,78543,United Kingdom,No,Male,West
67132,49730.0,Senior,12,28/07/2023 01:27,16.77,46823,United States,No,Female,North
122225,25980.0,Wait,13,28/08/2023 23:01,14.2,91591,United Kingdom,No,Female,East
959508,62834.0,Example,14,21/01/2024 00:49,17.46,26013,France,Yes,Male,East
554076,14691.0,Education,18,05/11/2023 09:02,39.24,12871,France,Yes,Male,West
668085,81613.0,Dinner,4,18/02/2024 13:46,46.27,29418,Australia,No,Female,North
79169,62602.0,Fast,2,08/09/2023 15:32,24.35,14195,Canada,Yes,Male,South
797388,20226.0,Standard,3,01/07/2023 21:34,38.41,67265,United Kingdom,No,Female,South
366485,96046.0,Need,18,07/04/2023 12:42,0.97,9637,Canada,Yes,Male,East
676456,66675.0,Gun,6,26/11/2023 10:31,31.38,84329,United Kingdom,No,Male,South
575950,85384.0,Oil,14,14/01/2024 23:13,27.1,46332,Germany,No,Female,West
953734,95956.0,Company,16,16/10/2023 08:17,41.63,82436,France,No,Female,East
811135,45558.0,Employee,4,19/05/2023 22:07,33.55,49136,Australia,Yes,Female,North
229790,92070.0,New,9,23/12/2023 08:49,38.22,12037,United States,No,Female,North
483678,98926.0,Along,20,11/03/2024 06:17,42.99,92432,Canada,No,Male,East
484278,26414.0,Glass,15,15/09/2023 17:46,3.11,24787,United Kingdom,Yes,Male,West
454699,42441.0,West,3,20/01/2024 05:29,48.38,89495,United States,No,Male,North
718133,91029.0,Administration,18,22/08/2023 09:55,40.14,15192,France,Yes,Male,South
410694,41104.0,Spend,8,24/04/2023 03:26,13.21,16867,United Kingdom,No,Male,South
104286,93879.0,Than,4,28/12/2023 19:20,37.24,48077,United States,Yes,Female,North
856219,80774.0,Art,17,29/12/2023 11:11,15.66,20872,Germany,Yes,Female,West
773271,92967.0,Budget,12,14/10/2023 09:25,48.46,80234,Canada,Yes,Female,East
409327,56428.0,Mission,1,16/05/2023 17:05,23.81,12775,Canada,No,Male,East
918945,25892.0,Church,11,18/08/2023 16:03,24.23,40462,Germany,Yes,Male,North
958332,47700.0,Blood,10,14/08/2023 09:29,1.1,28607,France,Yes,Male,West
801235,25994.0,Feel,9,14/12/2023 17:42,34.65,29680,Australia,Yes,Male,East
657589,56819.0,Trial,3,10/10/2023 23:24,48.98,74470,Australia,No,Female,East
974437,21738.0,Movement,6,19/04/2023 15:01,26.93,64441,United States,Yes,Male,East
503570,47996.0,Entire,1,22/09/2023 19:35,46.71,98484,Canada,No,Male,South
725432,12824.0,Performance,2,11/08/2023 10:30,22.85,39830,France,No,Female,South
581741,90389.0,Benefit,2,31/07/2023 06:03,15.38,65121,Germany,Yes,Male,East
374257,68853.0,Community,14,28/01/2024 06:21,13.77,88725,United Kingdom,Yes,Female,West
355048,28800.0,Style,15,14/12/2023 06:23,21.71,98908,Australia,Yes,Male,South
550272,62172.0,Commercial,10,20/03/2024 20:01,38.01,97428,United States,No,Male,East
215871,81484.0,Hard,13,02/03/2024 23:05,11.15,44624,Canada,Yes,Male,West
140355,96874.0,They,10,13/05/2023 13:57,40.34,72067,Germany,Yes,Female,North
420210,25152.0,General,9,13/04/2023 02:36,4.28,55199,Australia,Yes,Female,South
570769,76627.0,Deep,4,28/04/2023 04:35,38.89,31300,Canada,Yes,Male,West
265599,53129.0,Ability,1,19/12/2023 16:10,43.73,78283,Australia,No,Female,West
706398,77849.0,Arm,1,24/08/2023 13:29,12.3,14955,France,Yes,Male,North
601041,89021.0,Carry,9,21/08/2023 02:41,34.84,79136,France,Yes,Female,South
561166,69136.0,Reality,18,01/12/2023 08:45,37.99,43461,Canada,No,Female,South
81237,31910.0,Price,19,01/04/2023 04:40,11.83,4551,Canada,Yes,Male,West
832353,34540.0,Evidence,3,13/07/2023 03:46,40.12,61283,France,Yes,Female,North
460632,66667.0,Series,15,03/10/2023 15:17,45.05,12301,Australia,No,Female,East
154073,13658.0,Put,7,19/01/2024 21:41,27.19,65250,Canada,No,Male,North
450918,18026.0,Ready,6,09/05/2023 03:51,0.69,4691,Canada,Yes,Male,East
225956,96120.0,Them,1,23/08/2023 08:20,43.79,42477,United States,Yes,Female,North
236221,62148.0,Happen,6,12/04/2023 10:15,28.6,73230,Australia,Yes,Female,North
40015,39828.0,Box,1,21/06/2023 05:42,23.31,33397,Germany,No,Male,North
160560,42747.0,Throughout,1,07/01/2024 13:57,1.25,6557,United States,Yes,Female,South
797452,67268.0,Audience,20,15/10/2023 04:30,1.88,36942,France,No,Male,South
709210,79428.0,Agent,11,30/04/2023 11:00,12.13,58079,Australia,Yes,Female,East
437524,59077.0,Happen,5,09/09/2023 15:04,11.24,87115,France,No,Female,East
46110,93387.0,While,6,20/11/2023 17:52,20.3,39460,United States,No,Female,North
21689,66314.0,According,14,10/01/2024 01:40,26.38,81662,United States,Yes,Female,East
264069,53328.0,Success,16,19/10/2023 03:06,30.2,81231,Germany,No,Male,South
128530,63105.0,Near,5,25/07/2023 23:50,18.43,18210,Australia,No,Female,West
739656,70262.0,Myself,16,25/07/2023 18:58,13.48,82044,Australia,Yes,Female,East
4569,15836.0,Term,4,22/12/2023 20:01,34.2,60209,Canada,No,Male,South
305828,13736.0,Authority,16,01/04/2023 04:19,9.6,55152,Germany,No,Male,West
322246,24442.0,Effect,10,06/12/2023 01:30,47.14,52131,France,Yes,Female,East
369460,11992.0,Subject,7,23/02/2024 22:24,19.85,42187,Germany,No,Male,North
545725,24938.0,Yet,3,26/07/2023 06:47,20.25,82826,Canada,No,Female,East
481318,30873.0,Relationship,16,12/09/2023 03:57,10.03,34540,Germany,Yes,Male,North
620340,57270.0,Never,6,09/03/2024 23:53,14.2,69511,Canada,No,Female,North
546028,,Institution,17,02/07/2023 01:28,42.36,52715,Germany,Yes,Male,West
874670,41206.0,Interview,15,27/07/2023 04:16,43.1,51639,Germany,No,Male,North
195496,59198.0,White,16,24/11/2023 16:48,31.27,99165,France,No,Female,North
563510,96078.0,Must,8,23/04/2023 14:31,48.03,27960,France,Yes,Male,East
914620,57045.0,Quality,10,06/03/2024 18:24,19.28,44675,United States,No,Female,South
245120,91476.0,Require,3,28/09/2023 08:19,36.24,818,Germany,Yes,Male,South
492133,17241.0,Defense,2,02/11/2023 07:27,9.02,12255,Canada,Yes,Female,North
761780,21398.0,Success,1,02/01/2024 22:42,18.01,32582,France,Yes,Male,South
539986,86619.0,Weight,4,29/02/2024 08:51,30.89,7735,United Kingdom,Yes,Female,West
105143,68132.0,Place,2,03/05/2023 17:15,0.74,44128,Australia,Yes,Male,North
35085,77313.0,Region,3,10/01/2024 02:39,18.44,67812,France,Yes,Male,South
208229,58183.0,Lose,17,02/09/2023 06:22,42.62,45038,Australia,No,Female,East
971894,10904.0,Hour,16,02/11/2023 13:04,9.46,85809,Australia,Yes,Female,South
465138,93757.0,Away,19,19/04/2023 00:24,11.98,91829,France,No,Female,West
326203,15259.0,Apply,15,07/09/2023 16:35,19.97,84243,Canada,No,Male,South
866713,67829.0,Artist,15,01/07/2023 04:04,23.26,51071,Canada,No,Male,North
838038,66315.0,The,17,25/01/2024 11:43,6.26,92658,Canada,Yes,Male,South
647857,93224.0,Present,6,23/12/2023 19:42,25.02,77630,Australia,Yes,Female,West
681659,70679.0,East,16,07/11/2023 12:16,35.67,84641,France,No,Female,West
797083,22516.0,Purpose,2,25/12/2023 08:50,15.93,45255,Australia,No,Male,North
427431,69775.0,Near,15,03/12/2023 06:42,25.68,4496,United Kingdom,Yes,Male,East
493071,26653.0,Billion,3,18/04/2023 13:43,15.95,48537,United Kingdom,No,Male,North
207558,79110.0,Business,6,08/12/2023 01:33,38.51,47637,Australia,Yes,Female,East
419374,11813.0,Believe,9,17/09/2023 08:16,34.28,99785,United States,No,Female,West
86021,24240.0,Best,15,27/03/2023 14:21,7.07,56209,Germany,Yes,Female,North
635319,21804.0,Though,4,10/06/2023 11:39,13.81,93892,Germany,No,Female,South
475230,17387.0,Allow,18,27/10/2023 10:28,39.71,82134,Canada,No,Female,East
888453,67748.0,Boy,16,07/03/2024 00:30,19.85,92497,United States,Yes,Female,West
259979,11058.0,Including,18,31/08/2023 15:13,13.46,73648,United Kingdom,No,Male,East
975930,96953.0,Staff,6,28/10/2023 08:21,12.95,12762,Australia,Yes,Female,North
324129,60608.0,Measure,20,04/01/2024 23:45,47.71,1468,France,Yes,Female,East
938105,49679.0,Performance,10,12/04/2023 21:07,36.89,44720,Germany,No,Female,South
684866,49770.0,Name,20,14/11/2023 21:07,40.6,59381,Australia,No,Female,South
641348,16986.0,Focus,8,28/06/2023 10:24,37.57,18359,United States,No,Female,West
921753,90472.0,Law,5,01/12/2023 10:33,8.19,33836,France,Yes,Female,East
77224,65319.0,Final,2,06/09/2023 18:49,18.09,50584,Germany,Yes,Male,North
472480,10432.0,Measure,1,04/11/2023 01:30,46.93,57389,Australia,Yes,Female,North
579891,46897.0,Life,20,15/01/2024 01:26,49.3,77412,United States,No,Male,North
328485,18655.0,Doctor,20,19/11/2023 06:15,9.85,89775,Canada,Yes,Female,West
248092,28838.0,Without,1,20/12/2023 19:47,38.98,83004,France,Yes,Female,North
336728,45019.0,Which,2,17/01/2024 19:02,47.53,14641,Germany,Yes,Male,West
245,21584.0,Past,1,29/12/2023 10:32,5.29,17735,United Kingdom,Yes,Female,West
643906,78076.0,Issue,17,11/05/2023 17:26,10.88,38466,United Kingdom,No,Female,North
160239,11232.0,Government,3,12/04/2023 09:23,37.03,99425,Canada,Yes,Male,East
418510,20103.0,Stay,18,04/02/2024 10:24,34.39,70825,United Kingdom,No,Male,North
622451,40820.0,Avoid,13,01/10/2023 05:56,22.49,15034,United States,No,Female,East
744612,94591.0,Skill,5,06/09/2023 14:43,13.32,42955,Germany,No,Male,West
155649,45748.0,Under,17,29/10/2023 05:58,16.18,78316,United States,Yes,Male,East
148273,10642.0,Source,3,03/10/2023 21:59,28.16,36220,United States,Yes,Female,South
355480,55346.0,East,11,15/03/2024 11:56,7.46,8254,Australia,No,Male,South
697989,95346.0,Professional,14,09/03/2024 20:48,39.07,89138,France,No,Female,South
36071,72853.0,Hospital,11,16/03/2024 21:56,5.54,55930,Canada,No,Female,North
479146,62059.0,Sometimes,1,31/12/2023 01:23,25.2,67675,Germany,Yes,Male,South
647428,44556.0,Finish,6,23/05/2023 20:13,13.36,90549,Australia,No,Male,West
217998,11227.0,Actually,14,29/09/2023 02:28,48.68,6204,United Kingdom,Yes,Female,West
588285,61293.0,Suffer,10,11/10/2023 19:02,10.8,32420,Germany,Yes,Male,East
652380,99736.0,Great,20,19/02/2024 00:35,39.92,11850,United States,No,Female,South
705139,45045.0,Time,12,12/10/2023 22:56,46.17,33298,United States,Yes,Male,East
493666,71506.0,Color,3,22/01/2024 21:40,24.7,3888,Canada,No,Female,South
462547,92222.0,Voice,15,24/01/2024 06:16,19.79,53655,France,Yes,Male,East
797184,60546.0,Per,12,06/04/2023 12:35,11.18,20900,Australia,No,Female,North
204561,85435.0,Help,11,12/04/2023 11:18,5.0,32611,France,Yes,Male,East
888779,75135.0,Performance,6,02/06/2023 09:45,23.05,25170,France,Yes,Male,West
860809,17116.0,Couple,2,25/08/2023 13:02,36.32,89419,United States,Yes,Female,North
466775,42895.0,Evidence,11,20/12/2023 18:19,14.51,54190,Australia,Yes,Female,South
826315,84275.0,Development,19,20/05/2023 19:50,1.03,72993,France,No,Male,East
596096,13599.0,Although,10,29/01/2024 18:06,21.64,86408,United Kingdom,No,Male,West
136158,49694.0,Form,8,03/08/2023 17:05,29.44,66876,Canada,No,Male,North
219536,71087.0,Up,1,01/07/2023 10:34,13.93,54828,United Kingdom,No,Male,North
118638,71799.0,When,19,31/01/2024 03:51,41.31,15178,United States,Yes,Male,North
709657,57085.0,Apply,8,21/07/2023 23:32,18.48,96466,Germany,No,Male,West
340417,79609.0,Break,18,07/05/2023 03:22,3.35,26727,France,No,Female,East
463665,50890.0,Team,4,19/04/2023 21:58,8.53,92990,Australia,Yes,Male,West
7705,22178.0,Itself,8,13/11/2023 11:50,33.05,46692,United States,Yes,Male,South
435920,27468.0,Approach,10,20/10/2023 04:16,47.46,59565,United States,Yes,Female,North
984794,29082.0,Young,17,30/05/2023 09:26,29.64,41690,Canada,No,Female,East
369790,42552.0,One,19,04/01/2024 17:08,4.41,88664,France,Yes,Female,North
960431,40075.0,Provide,7,16/05/2023 18:52,38.52,77342,United States,No,Male,West
55051,77501.0,Short,7,29/02/2024 04:46,33.69,11622,United Kingdom,Yes,Male,South
283088,87651.0,Record,13,14/08/2023 16:35,39.27,51468,United Kingdom,Yes,Female,East
28083,51909.0,Safe,16,13/05/2023 04:06,47.63,65631,Canada,Yes,Male,South
333180,62930.0,Somebody,7,02/12/2023 15:38,29.1,43109,United States,No,Female,North
128007,61996.0,Read,19,06/07/2023 09:03,3.27,16163,United States,Yes,Male,East
593858,71622.0,Difficult,12,03/05/2023 03:43,24.44,42504,Canada,Yes,Male,East
422143,71715.0,Receive,15,14/06/2023 15:57,32.61,12908,United States,Yes,Male,West
735279,10988.0,Picture,4,14/01/2024 14:46,34.37,14471,Germany,Yes,Female,South
147516,16443.0,Heart,15,26/07/2023 16:41,10.2,79269,Canada,No,Female,West
336561,40961.0,Pm,9,16/05/2023 17:55,44.57,15222,France,No,Female,North
126506,78338.0,Republican,8,30/06/2023 16:21,21.51,13309,Australia,No,Male,East
969944,99098.0,Writer,20,20/03/2024 13:38,18.24,12092,Germany,Yes,Male,East
368470,53205.0,Board,19,17/06/2023 07:38,25.33,49239,United Kingdom,Yes,Female,West
917844,94499.0,Nearly,1,23/10/2023 04:50,16.68,82283,United Kingdom,Yes,Female,North
944371,27570.0,Single,1,28/08/2023 18:47,29.22,2221,United Kingdom,No,Female,South
816937,10155.0,Same,9,07/12/2023 09:21,29.44,73727,Germany,Yes,Female,South
671152,97204.0,Least,2,09/01/2024 20:31,39.15,18909,United States,No,Male,East
206051,85790.0,Area,20,05/05/2023 20:29,10.85,74332,Canada,Yes,Male,East
14667,68486.0,Institution,19,19/08/2023 03:42,42.98,79486,Germany,Yes,Female,South
683156,11292.0,Down,3,20/12/2023 00:09,32.29,95475,Australia,No,Female,North
458363,16940.0,Body,5,10/04/2023 14:52,18.05,29804,United Kingdom,No,Female,East
250156,48129.0,Number,1,28/02/2024 21:12,1.74,18872,Australia,No,Male,East
316996,71301.0,Race,8,08/07/2023 02:47,8.0,51465,Canada,No,Female,North
939750,28023.0,Eat,4,21/10/2023 13:16,24.3,18831,United Kingdom,No,Female,South
23337,68328.0,Main,1,15/09/2023 23:43,5.1,31148,United States,Yes,Female,North
566826,96447.0,Local,19,28/04/2023 12:26,14.11,50492,United Kingdom,Yes,Female,West
274472,88615.0,Yet,14,17/12/2023 13:31,32.98,88750,Germany,No,Female,East
399594,98981.0,When,3,29/11/2023 12:02,25.58,75580,Canada,No,Male,East
52011,78120.0,Condition,10,10/08/2023 06:05,30.34,34649,United Kingdom,Yes,Male,East
860550,59862.0,Thank,15,29/05/2023 07:13,6.64,42112,United Kingdom,No,Female,West
935334,21895.0,List,13,25/02/2024 09:32,29.42,7595,Australia,No,Female,East
173483,33685.0,Picture,14,13/12/2023 12:35,7.13,22684,France,No,Female,East
263041,43977.0,Congress,10,13/08/2023 19:15,32.63,44656,Germany,No,Female,East
10629,80154.0,Never,4,26/02/2024 00:42,23.57,23602,United States,No,Female,South
679523,42875.0,Instead,16,26/07/2023 00:10,27.96,45552,United States,Yes,Male,East
976991,63362.0,Usually,15,15/07/2023 19:33,23.97,85748,Germany,No,Female,East
959490,74672.0,Common,20,13/10/2023 18:09,14.3,72616,Germany,No,Male,East
693878,65807.0,Within,11,05/08/2023 14:17,27.8,36416,Canada,No,Female,East
41656,92237.0,Serve,14,02/01/2024 17:02,43.47,61662,Canada,Yes,Male,North
452045,79477.0,Night,9,27/12/2023 09:59,38.06,97838,United Kingdom,Yes,Male,South
878637,51072.0,Successful,4,22/09/2023 07:15,33.34,72227,Australia,Yes,Female,North
327751,38832.0,Student,6,19/01/2024 11:53,28.39,38957,United Kingdom,No,Female,West
712958,17953.0,Election,14,03/06/2023 00:38,28.68,66863,Canada,Yes,Male,West
878353,98369.0,No,16,19/03/2024 02:57,0.88,71576,France,Yes,Female,East
738916,30005.0,Produce,13,15/07/2023 18:38,38.93,86870,Germany,No,Male,South
796006,51978.0,Activity,19,21/12/2023 04:17,29.42,42621,Canada,Yes,Male,South
705501,12591.0,World,12,22/11/2023 15:46,9.16,52198,Germany,Yes,Female,South
945467,62007.0,Section,6,31/07/2023 19:32,25.22,19140,Germany,Yes,Female,South
768218,64694.0,Agency,15,10/02/2024 16:18,34.13,71123,United Kingdom,Yes,Male,East
255799,22318.0,Expert,11,08/04/2023 20:40,33.43,35190,Germany,No,Female,West
870949,17685.0,Hospital,2,21/06/2023 19:54,36.35,54996,Canada,Yes,Female,West
131983,12241.0,Member,9,20/09/2023 23:14,6.51,56129,France,Yes,Female,North
519041,50869.0,Recognize,4,01/12/2023 07:02,2.26,42812,United Kingdom,Yes,Female,West
30142,33566.0,Actually,5,30/06/2023 04:45,20.94,94829,Germany,Yes,Female,North
434426,63487.0,Air,13,20/01/2024 12:13,34.98,9067,Australia,No,Male,East
352398,12306.0,Stuff,9,11/06/2023 15:59,12.14,87605,United States,No,Male,West
191921,88281.0,Whatever,11,07/12/2023 07:43,32.8,85,Germany,Yes,Female,West
627444,81817.0,Position,7,18/02/2024 05:59,47.24,23060,Canada,No,Female,West
92324,43688.0,Subject,16,26/08/2023 04:23,23.03,39633,France,No,Female,East
391639,88021.0,Soldier,10,04/04/2023 00:45,42.7,99096,United States,Yes,Female,North
640132,37711.0,Experience,20,27/07/2023 22:32,17.51,40091,United Kingdom,No,Male,North
627869,52196.0,Effect,15,13/09/2023 23:04,26.1,94562,Canada,Yes,Female,North
929024,85220.0,Prove,16,03/03/2024 20:13,7.17,31407,Australia,Yes,Male,West
154193,48545.0,Yet,17,01/02/2024 04:08,16.27,83330,Australia,No,Male,East
163416,19275.0,Police,3,24/11/2023 03:58,35.24,77111,United Kingdom,Yes,Male,East
611368,99296.0,Your,13,24/12/2023 07:46,15.23,94032,United States,No,Female,North
777353,18452.0,Institution,6,09/10/2023 10:47,32.92,59050,Canada,No,Male,North
367872,71622.0,City,6,20/08/2023 15:10,18.73,33434,Australia,Yes,Female,North
237892,75104.0,Party,6,23/03/2023 07:37,28.37,25072,Australia,Yes,Male,East
127475,97182.0,Off,16,23/05/2023 08:05,38.35,56706,United States,Yes,Male,North
929409,39134.0,Tree,7,11/09/2023 13:34,39.49,26539,France,No,Female,South
842657,97735.0,Natural,16,29/10/2023 15:34,29.37,39815,Germany,No,Female,South
850886,86181.0,Investment,13,24/11/2023 18:55,17.75,35324,Germany,Yes,Male,East
391000,47859.0,Career,14,09/08/2023 04:20,42.47,85531,France,Yes,Male,North
468313,38983.0,Product,8,17/09/2023 00:12,2.53,38682,United Kingdom,Yes,Female,East
742004,21437.0,Close,15,26/07/2023 15:53,7.65,59558,Germany,No,Female,South
316820,25165.0,Effect,12,20/06/2023 17:47,25.01,96037,Australia,No,Female,South
661531,58153.0,Pm,8,07/09/2023 16:17,45.11,37154,France,No,Male,North
96262,99180.0,Total,6,01/09/2023 17:54,17.48,62981,United States,No,Male,North
575925,17168.0,Environmental,13,02/02/2024 20:41,33.06,69470,Germany,No,Female,North
654797,51255.0,Bank,4,18/01/2024 00:21,13.16,75571,Australia,Yes,Female,East
955099,64725.0,Security,1,22/01/2024 19:55,39.53,59503,Australia,Yes,Male,North
58300,60863.0,Listen,16,09/12/2023 21:04,40.44,31770,United States,No,Female,West
194330,78109.0,Happy,11,25/12/2023 10:17,44.22,56550,United Kingdom,Yes,Female,East
661710,94373.0,Stage,10,19/08/2023 18:47,29.01,58426,United Kingdom,Yes,Female,West
586456,38629.0,Woman,9,30/11/2023 07:42,26.64,98260,Australia,Yes,Female,East
144074,26173.0,Show,3,19/08/2023 20:57,12.12,17798,Australia,Yes,Male,South
397645,54906.0,Include,3,30/08/2023 00:29,47.97,67362,United States,No,Male,West
983104,73560.0,Machine,5,28/11/2023 11:32,13.47,19905,United Kingdom,Yes,Female,South
40339,38430.0,Effort,11,14/01/2024 00:06,36.19,94348,United Kingdom,No,Female,North
950642,11789.0,Deep,15,09/10/2023 09:44,32.81,69303,United States,No,Female,South
245062,77807.0,In,15,15/10/2023 08:09,2.24,3168,Australia,No,Female,West
433381,73274.0,Remain,19,30/06/2023 06:52,48.06,95004,Canada,No,Male,West
136098,86352.0,Free,4,09/03/2024 08:08,45.01,33561,France,Yes,Male,North
107404,17929.0,Support,3,09/03/2024 03:18,40.39,69532,France,Yes,Female,East
724693,53546.0,Mission,3,11/11/2023 12:19,22.67,3012,United Kingdom,No,Male,West
269346,61771.0,Have,13,27/04/2023 02:14,20.3,63217,Australia,Yes,Female,East
342464,11189.0,From,9,16/06/2023 23:16,32.64,23847,United States,No,Female,West
22346,82678.0,Land,8,16/09/2023 15:07,24.63,67712,Germany,No,Female,South
902516,16872.0,Leave,7,23/02/2024 22:46,5.79,78096,Germany,No,Male,West
873947,29831.0,Owner,4,06/05/2023 17:42,3.52,60991,United States,No,Male,South
754069,28241.0,Rich,15,19/02/2024 19:10,31.91,61003,United States,No,Female,South
128011,23128.0,Large,13,17/01/2024 11:54,22.39,88563,United States,Yes,Male,South
950613,94042.0,Half,9,03/09/2023 11:48,40.43,7802,Germany,No,Female,East
983016,88696.0,Soldier,8,16/09/2023 08:19,20.01,3646,Canada,No,Female,North
